time,x,y,z,error_x,error_y,error_z
19.5,-41.660000000000004,-25.949999999999992,1.5459027923383843,-41.660000000000004,-25.949999999999992,0.5459027923383843
19.6,-41.45,-25.819999999999993,1.5433733805736785,-41.45,-25.819999999999993,0.5433733805736785
19.700000000000003,-41.24,-25.689999999999994,1.5408439688089726,-41.24,-25.689999999999994,0.5408439688089726
19.8,-41.03,-25.559999999999995,1.5383145570442667,-41.03,-25.559999999999995,0.5383145570442667
19.900000000000002,-40.82,-25.429999999999996,1.5357851452795608,-40.82,-25.429999999999996,0.5357851452795608
20.0,-40.615,-25.299999999999997,1.533255733514855,-40.615,-25.299999999999997,0.5332557335148549
20.1,-40.410000000000004,-25.169999999999998,1.530726321750149,-40.410000000000004,-25.169999999999998,0.530726321750149
20.200000000000003,-40.205000000000005,-25.04,1.528196909985443,-40.205000000000005,-25.04,0.5281969099854431
20.3,-40.00000000000001,-24.91,1.5256674982207372,-40.00000000000001,-24.91,0.5256674982207372
20.400000000000002,-39.800000000000004,-24.785,1.5231380864560313,-39.800000000000004,-24.785,0.5231380864560313
20.5,-39.6,-24.66,1.5207817646169508,-39.6,-24.66,0.5207817646169508
20.6,-39.4,-24.535,1.5184254427778703,-39.4,-24.535,0.5184254427778703
20.700000000000003,-39.199999999999996,-24.41,1.5160691209387898,-39.199999999999996,-24.41,0.5160691209387898
20.8,-38.99999999999999,-24.285,1.5137127990997092,-38.99999999999999,-24.285,0.5137127990997092
20.900000000000002,-38.80499999999999,-24.16,1.5113564772606287,-38.80499999999999,-24.16,0.5113564772606287
21.0,-38.60999999999999,-24.035,1.5090001554215482,-38.60999999999999,-24.035,0.5090001554215482
21.1,-38.41499999999999,-23.91,1.5066438335824677,-38.41499999999999,-23.91,0.5066438335824677
21.200000000000003,-38.21999999999999,-23.79,1.5042875117433872,-38.21999999999999,-23.79,0.5042875117433872
21.3,-38.02499999999999,-23.669999999999998,1.5019311899043066,-38.02499999999999,-23.669999999999998,0.5019311899043066
21.400000000000002,-37.82999999999999,-23.549999999999997,1.499574868065226,-37.82999999999999,-23.549999999999997,0.4995748680652261
21.5,-37.63999999999999,-23.429999999999996,1.4972185462261456,-37.63999999999999,-23.429999999999996,0.4972185462261456
21.6,-37.449999999999996,-23.309999999999995,1.494862224387065,-37.449999999999996,-23.309999999999995,0.49486222438706506
21.700000000000003,-37.26,-23.189999999999994,1.4925059025479845,-37.26,-23.189999999999994,0.49250590254798454
21.8,-37.07,-23.069999999999993,1.490149580708904,-37.07,-23.069999999999993,0.490149580708904
21.900000000000002,-36.88,-22.949999999999992,1.4877932588698235,-36.88,-22.949999999999992,0.4877932588698235
22.0,-36.695,-22.834999999999994,1.4856022476338684,-36.695,-22.834999999999994,0.4856022476338684
22.1,-36.51,-22.719999999999995,1.4834112363979133,-36.51,-22.719999999999995,0.4834112363979133
22.200000000000003,-36.324999999999996,-22.604999999999997,1.4812202251619582,-36.324999999999996,-22.604999999999997,0.48122022516195817
22.3,-36.13999999999999,-22.49,1.479029213926003,-36.13999999999999,-22.49,0.47902921392600306
22.400000000000002,-35.95499999999999,-22.375,1.476838202690048,-35.95499999999999,-22.375,0.47683820269004795
22.5,-35.77499999999999,-22.26,1.4746471914540928,-35.77499999999999,-22.26,0.47464719145409284
22.6,-35.59499999999999,-22.145000000000003,1.4724561802181377,-35.59499999999999,-22.145000000000003,0.47245618021813773
22.700000000000003,-35.41499999999999,-22.030000000000005,1.4702651689821826,-35.41499999999999,-22.030000000000005,0.4702651689821826
22.8,-35.23499999999999,-21.915000000000006,1.4680741577462275,-35.23499999999999,-21.915000000000006,0.4680741577462275
22.900000000000002,-35.05499999999999,-21.805000000000007,1.4658831465102724,-35.05499999999999,-21.805000000000007,0.4658831465102724
23.0,-34.87499999999999,-21.695000000000007,1.4636921352743173,-34.87499999999999,-21.695000000000007,0.4636921352743173
23.1,-34.699999999999996,-21.585000000000008,1.4615011240383622,-34.699999999999996,-21.585000000000008,0.4615011240383622
23.200000000000003,-34.525,-21.47500000000001,1.459310112802407,-34.525,-21.47500000000001,0.4593101128024071
23.3,-34.35,-21.36500000000001,1.457119101566452,-34.35,-21.36500000000001,0.45711910156645197
23.400000000000002,-34.175000000000004,-21.25500000000001,1.4549280903304969,-34.175000000000004,-21.25500000000001,0.45492809033049686
23.5,-34.00000000000001,-21.14500000000001,1.4527370790945418,-34.00000000000001,-21.14500000000001,0.45273707909454175
23.6,-33.830000000000005,-21.03500000000001,1.4507041120615747,-33.830000000000005,-21.03500000000001,0.4507041120615747
23.700000000000003,-33.660000000000004,-20.92500000000001,1.4486711450286076,-33.660000000000004,-20.92500000000001,0.4486711450286076
23.8,-33.49,-20.82000000000001,1.4466381779956405,-33.49,-20.82000000000001,0.44663817799564054
23.900000000000002,-33.32,-20.71500000000001,1.4446052109626735,-33.32,-20.71500000000001,0.44460521096267347
24.0,-33.15,-20.61000000000001,1.4425722439297064,-33.15,-20.61000000000001,0.4425722439297064
24.1,-32.98,-20.50500000000001,1.4405392768967393,-32.98,-20.50500000000001,0.44053927689673933
24.200000000000003,-32.815,-20.40000000000001,1.4385063098637723,-32.815,-20.40000000000001,0.43850630986377226
24.3,-32.65,-20.29500000000001,1.4364733428308052,-32.65,-20.29500000000001,0.4364733428308052
24.400000000000002,-32.485,-20.19000000000001,1.4344403757978381,-32.485,-20.19000000000001,0.4344403757978381
24.5,-32.32,-20.085000000000008,1.432407408764871,-32.32,-20.085000000000008,0.43240740876487105
24.6,-32.155,-19.980000000000008,1.430374441731904,-32.155,-19.980000000000008,0.430374441731904
24.700000000000003,-31.990000000000002,-19.880000000000006,1.428341474698937,-31.990000000000002,-19.880000000000006,0.4283414746989369
24.8,-31.830000000000002,-19.780000000000005,1.4263085076659698,-31.830000000000002,-19.780000000000005,0.42630850766596984
24.900000000000002,-31.67,-19.680000000000003,1.4242755406330028,-31.67,-19.680000000000003,0.42427554063300277
25.0,-31.51,-19.580000000000002,1.4222425736000357,-31.51,-19.580000000000002,0.4222425736000357
25.1,-31.35,-19.48,1.4202096065670686,-31.35,-19.48,0.4202096065670686
25.200000000000003,-31.19,-19.38,1.418327886136961,-31.19,-19.38,0.41832788613696104
25.3,-31.03,-19.279999999999998,1.4164461657068534,-31.03,-19.279999999999998,0.41644616570685344
25.400000000000002,-30.87,-19.179999999999996,1.4145644452767459,-30.87,-19.179999999999996,0.41456444527674585
25.5,-30.715,-19.079999999999995,1.4126827248466383,-30.715,-19.079999999999995,0.41268272484663826
25.6,-30.56,-18.979999999999993,1.4108010044165307,-30.56,-18.979999999999993,0.41080100441653067
25.700000000000003,-30.404999999999998,-18.884999999999994,1.408919283986423,-30.404999999999998,-18.884999999999994,0.4089192839864231
25.8,-30.249999999999996,-18.789999999999996,1.4070375635563155,-30.249999999999996,-18.789999999999996,0.4070375635563155
25.900000000000002,-30.094999999999995,-18.694999999999997,1.405155843126208,-30.094999999999995,-18.694999999999997,0.4051558431262079
26.0,-29.939999999999994,-18.599999999999998,1.4032741226961003,-29.939999999999994,-18.599999999999998,0.4032741226961003
26.1,-29.789999999999996,-18.505,1.4013924022659927,-29.789999999999996,-18.505,0.4013924022659927
26.200000000000003,-29.639999999999997,-18.41,1.3995106818358851,-29.639999999999997,-18.41,0.3995106818358851
26.3,-29.49,-18.315,1.3976289614057775,-29.49,-18.315,0.3976289614057775
26.400000000000002,-29.34,-18.220000000000002,1.39574724097567,-29.34,-18.220000000000002,0.39574724097566993
26.5,-29.19,-18.125000000000004,1.3938655205455623,-29.19,-18.125000000000004,0.39386552054556234
26.6,-29.040000000000003,-18.030000000000005,1.3919838001154548,-29.040000000000003,-18.030000000000005,0.39198380011545475
26.700000000000003,-28.890000000000004,-17.935000000000006,1.3901020796853472,-28.890000000000004,-17.935000000000006,0.39010207968534716
26.8,-28.745000000000005,-17.845000000000006,1.388365237580084,-28.745000000000005,-17.845000000000006,0.3883652375800839
26.900000000000002,-28.600000000000005,-17.755000000000006,1.3866283954748206,-28.600000000000005,-17.755000000000006,0.38662839547482064
27.0,-28.455000000000005,-17.665000000000006,1.3848915533695574,-28.455000000000005,-17.665000000000006,0.3848915533695574
27.1,-28.310000000000006,-17.575000000000006,1.3831547112642941,-28.310000000000006,-17.575000000000006,0.3831547112642941
27.200000000000003,-28.165000000000006,-17.485000000000007,1.3814178691590309,-28.165000000000006,-17.485000000000007,0.38141786915903086
27.3,-28.020000000000007,-17.395000000000007,1.3796810270537676,-28.020000000000007,-17.395000000000007,0.3796810270537676
27.400000000000002,-27.875000000000007,-17.305000000000007,1.3779441849485043,-27.875000000000007,-17.305000000000007,0.37794418494850435
27.5,-27.735000000000007,-17.215000000000007,1.376207342843241,-27.735000000000007,-17.215000000000007,0.3762073428432411
27.6,-27.595000000000006,-17.125000000000007,1.3744705007379778,-27.595000000000006,-17.125000000000007,0.37447050073797783
27.700000000000003,-27.455000000000005,-17.035000000000007,1.3727336586327146,-27.455000000000005,-17.035000000000007,0.37273365863271457
27.8,-27.315000000000005,-16.945000000000007,1.3709968165274513,-27.315000000000005,-16.945000000000007,0.3709968165274513
27.900000000000002,-27.175000000000004,-16.860000000000007,1.369259974422188,-27.175000000000004,-16.860000000000007,0.36925997442218805
28.0,-27.035000000000004,-16.775000000000006,1.3675231323169248,-27.035000000000004,-16.775000000000006,0.3675231323169248
